Depto;Departamento;Fam;Familia;anioretail;mesretail;ventasnetas;costos;Utilidad;% Margen
1;Juguetes;910;Vehículos RC;2013;12;2108804;-1052306;1056498;0.5
1;Juguetes;911;Vehículos Mécanicos;2013;1;187312;-111050;76262;0.41
1;Juguetes;911;Vehículos Mécanicos;2013;8;298454;-206296;92158;0.31
1;Juguetes;911;Vehículos Mécanicos;2013;11;698733;-440330;258404;0.37
1;Juguetes;912;Video Juegos;2013;3;518860;-445440;73420;0.14
1;Juguetes;912;Video Juegos;2013;6;501262;-430067;71195;0.14
1;Juguetes;913;Playa;2013;3;12384;-5559;6825;0.55
1;Juguetes;913;Playa;2013;10;4497;-1783;2714;0.6
1;Juguetes;914;Montable;2013;5;121977;-68371;53606;0.44
1;Juguetes;914;Montable;2013;8;260170;-172854;87317;0.34
1;Juguetes;914;Montable;2013;11;342226;-204104;138122;0.4
1;Juguetes;915;Videos;2013;2;3782;-3075;706;0.19
1;Juguetes;915;Videos;2013;9;4026;-2878;1149;0.29
1;Juguetes;915;Videos;2013;12;2767;-2211;556;0.2
1;Juguetes;916;Juguetes de Exterior;2013;6;90982;-51751;39231;0.43
1;Juguetes;916;Juguetes de Exterior;2013;9;145230;-85740;59490;0.41
1;Juguetes;916;Juguetes de Exterior;2013;12;469532;-257772;211760;0.45
1;Juguetes;918;Pre-Escolar;2013;1;318366;-166093;152273;0.48
1;Juguetes;918;Pre-Escolar;2013;4;432150;-265791;166359;0.38
1;Juguetes;918;Pre-Escolar;2013;7;662110;-355419;306691;0.46
1;Juguetes;918;Pre-Escolar;2013;10;885901;-484160;401741;0.45
1;Juguetes;919;Bloques;2013;4;506556;-280476;226080;0.45
1;Juguetes;919;Bloques;2013;7;551538;-296507;255031;0.46
1;Juguetes;919;Bloques;2013;10;778065;-438300;339765;0.44
1;Juguetes;920;Arte;2013;3;163364;-84854;78510;0.48
1;Juguetes;920;Arte;2013;6;297817;-163158;134658;0.45
1;Juguetes;920;Arte;2013;9;312621;-180167;132455;0.42
1;Juguetes;920;Arte;2013;12;1861658;-1012433;849225;0.46
1;Juguetes;921;Libros;2013;2;16113;-25207;-9094;-0.56
1;Juguetes;921;Libros;2013;5;10299;-8486;1813;0.18
1;Juguetes;921;Libros;2013;8;8098;-6655;1442;0.18
1;Juguetes;921;Libros;2013;11;7768;-7160;608;0.08
1;Juguetes;909;Pistas;2013;2;59110;-30139;28971;0.49
1;Juguetes;909;Pistas;2013;5;81039;-43063;37976;0.47
1;Juguetes;909;Pistas;2013;12;1308536;-731306;577230;0.44
1;Juguetes;910;Vehículos RC;2013;1;90384;-39838;50546;0.56
1;Juguetes;910;Vehículos RC;2013;4;65294;-33666;31628;0.48
1;Juguetes;910;Vehículos RC;2013;7;93946;-43605;50341;0.54
1;Juguetes;910;Vehículos RC;2013;10;135524;-67283;68241;0.5
1;Juguetes;911;Vehículos Mécanicos;2013;3;229343;-144419;84924;0.37
1;Juguetes;911;Vehículos Mécanicos;2013;6;323985;-201407;122578;0.38
1;Juguetes;911;Vehículos Mécanicos;2013;9;496367;-283552;212815;0.43
1;Juguetes;912;Video Juegos;2013;5;333023;-286875;46148;0.14
1;Juguetes;912;Video Juegos;2013;8;356586;-307597;48989;0.14
1;Juguetes;912;Video Juegos;2013;11;1140603;-1034444;106158;0.09
1;Juguetes;913;Playa;2013;2;4732;-2172;2561;0.54
1;Juguetes;913;Playa;2013;5;3473;-1514;1958;0.56
1;Juguetes;913;Playa;2013;8;3915;-1614;2301;0.59
1;Juguetes;913;Playa;2013;11;8072;-4581;3491;0.43
1;Juguetes;914;Montable;2013;3;120328;-72095;48233;0.4
1;Juguetes;914;Montable;2013;6;160038;-96120;63919;0.4
1;Juguetes;915;Videos;2013;1;2031;-1571;460;0.23
1;Juguetes;915;Videos;2013;4;606;-775;-168;-0.28
1;Juguetes;915;Videos;2013;7;1723;-1466;257;0.15
1;Juguetes;915;Videos;2013;10;3316;-2326;989;0.3
1;Juguetes;916;Juguetes de Exterior;2013;1;52602;-27816;24786;0.47
1;Juguetes;916;Juguetes de Exterior;2013;4;41227;-22808;18419;0.45
1;Juguetes;916;Juguetes de Exterior;2013;7;114721;-68753;45969;0.4
1;Juguetes;918;Pre-Escolar;2013;2;326067;-176289;149778;0.46
1;Juguetes;918;Pre-Escolar;2013;9;905532;-513686;391846;0.43
1;Juguetes;918;Pre-Escolar;2013;12;4612500;-2533244;2079256;0.45
1;Juguetes;919;Bloques;2013;2;493430;-272174;221256;0.45
1;Juguetes;919;Bloques;2013;9;868777;-492194;376584;0.43
1;Juguetes;919;Bloques;2013;12;4272126;-3104053;1168073;0.27
1;Juguetes;920;Arte;2013;1;156091;-83925;72166;0.46
1;Juguetes;920;Arte;2013;4;179182;-96380;82802;0.46
1;Juguetes;920;Arte;2013;11;427472;-233246;194226;0.45
1;Juguetes;921;Libros;2013;3;13493;-14047;-554;-0.04
1;Juguetes;921;Libros;2013;10;9333;-7770;1563;0.17
1;Juguetes;909;Pistas;2013;3;92113;-56383;35730;0.39
1;Juguetes;909;Pistas;2013;6;102232;-55191;47041;0.46
1;Juguetes;909;Pistas;2013;9;150118;-89324;60794;0.4
1;Juguetes;910;Vehículos RC;2013;3;92057;-60288;31769;0.35
1;Juguetes;910;Vehículos RC;2013;6;103106;-46464;56642;0.55
1;Juguetes;911;Vehículos Mécanicos;2013;2;206093;-128396;77697;0.38
1;Juguetes;911;Vehículos Mécanicos;2013;5;228300;-136122;92178;0.4
1;Juguetes;911;Vehículos Mécanicos;2013;12;2412783;-1380698;1032086;0.43
1;Juguetes;912;Video Juegos;2013;1;448529;-385444;63085;0.14
1;Juguetes;912;Video Juegos;2013;4;403622;-346749;56873;0.14
1;Juguetes;912;Video Juegos;2013;7;482244;-414318;67926;0.14
1;Juguetes;912;Video Juegos;2013;10;628331;-538302;90029;0.14
1;Juguetes;913;Playa;2013;1;3719;-1627;2092;0.56
1;Juguetes;913;Playa;2013;4;4477;-2052;2425;0.54
1;Juguetes;913;Playa;2013;7;3342;-1391;1951;0.58
1;Juguetes;914;Montable;2013;2;97586;-55870;41716;0.43
1;Juguetes;914;Montable;2013;9;230100;-142872;87228;0.38
1;Juguetes;914;Montable;2013;12;1235399;-750926;484473;0.39
1;Juguetes;915;Videos;2013;3;2949;-2390;559;0.19
1;Juguetes;915;Videos;2013;6;1612;-1283;329;0.2
1;Juguetes;916;Juguetes de Exterior;2013;3;79621;-44990;34631;0.43
1;Juguetes;916;Juguetes de Exterior;2013;10;97196;-53123;44073;0.45
1;Juguetes;918;Pre-Escolar;2013;5;396252;-216944;179308;0.45
1;Juguetes;918;Pre-Escolar;2013;8;814179;-497962;316216;0.39
1;Juguetes;918;Pre-Escolar;2013;11;1036836;-622140;414696;0.4
1;Juguetes;919;Bloques;2013;1;445990;-247278;198713;0.45
1;Juguetes;919;Bloques;2013;5;485896;-268125;217771;0.45
1;Juguetes;919;Bloques;2013;8;679065;-376576;302489;0.45
1;Juguetes;919;Bloques;2013;11;783284;-473257;310026;0.4
1;Juguetes;920;Arte;2013;2;134783;-71531;63252;0.47
1;Juguetes;920;Arte;2013;5;172084;-92314;79771;0.46
1;Juguetes;920;Arte;2013;8;246896;-149537;97359;0.39
1;Juguetes;921;Libros;2013;1;2761;-2236;525;0.19
1;Juguetes;921;Libros;2013;4;11754;-9808;1946;0.17
1;Juguetes;921;Libros;2013;7;9242;-7535;1706;0.18
1;Juguetes;923;Musical;2013;4;26017;-13545;12472;0.48
1;Juguetes;923;Musical;2013;7;43690;-22559;21130;0.48
1;Juguetes;923;Musical;2013;10;43584;-25044;18540;0.43
1;Juguetes;924;Electronico;2013;2;16413;-7942;8471;0.52
1;Juguetes;924;Electronico;2013;5;14364;-7516;6847;0.48
1;Juguetes;924;Electronico;2013;8;46047;-32268;13779;0.3
1;Juguetes;925;Juegos de Mesa;2013;3;298296;-167456;130840;0.44
1;Juguetes;925;Juegos de Mesa;2013;6;362638;-203492;159146;0.44
1;Juguetes;925;Juegos de Mesa;2013;9;531774;-309788;221986;0.42
1;Juguetes;925;Juegos de Mesa;2013;12;2540986;-1428687;1112299;0.44
1;Juguetes;926;Plastico;2013;3;16377;-7515;8862;0.54
1;Juguetes;926;Plastico;2013;6;16517;-8272;8246;0.5
1;Juguetes;926;Plastico;2013;9;9281;-4573;4707;0.51
1;Juguetes;928;Colgantes;2013;1;140439;-60954;79486;0.57
1;Juguetes;928;Colgantes;2013;4;160307;-68857;91450;0.57
1;Juguetes;928;Colgantes;2013;11;185758;-87321;98437;0.53
1;Juguetes;929;Disfraces;2013;1;2214;-1199;1015;0.46
1;Juguetes;929;Disfraces;2013;4;3535;-2221;1315;0.37
1;Juguetes;929;Disfraces;2013;7;2884;-1674;1210;0.42
1;Juguetes;931;Bebés;2013;3;1001;-244;757;0.76
2;Blancos;268;Almohadas/Cojínes/Fundas;2013;11;83;-45;38;0.45
2;Blancos;776;EDREDONES Y DUVETS;2013;5;517482;-300720;216762;0.42
2;Blancos;776;EDREDONES Y DUVETS;2013;8;840389;-519654;320735;0.38
2;Blancos;776;EDREDONES Y DUVETS;2013;11;1728551;-1157019;571533;0.33
2;Blancos;777;ROPA DE CAMA;2013;2;1124475;-568458;556017;0.49
2;Blancos;777;ROPA DE CAMA;2013;5;1246218;-660547;585671;0.47
2;Blancos;777;ROPA DE CAMA;2013;8;1708564;-942802;765762;0.45
2;Blancos;778;ALMOHADAS Y COLCHONES;2013;3;903394;-520016;383379;0.42
2;Blancos;778;ALMOHADAS Y COLCHONES;2013;6;983937;-552405;431532;0.44
3;Electrodomésticos;600;ESTUFAS ELÉCTRICAS;2013;3;49667;-29956;19712;0.4
3;Electrodomésticos;600;ESTUFAS ELÉCTRICAS;2013;7;54839;-32070;22770;0.42
3;Electrodomésticos;600;ESTUFAS ELÉCTRICAS;2013;10;47806;-29872;17935;0.38
1;Juguetes;924;Electronico;2013;3;16318;-7930;8388;0.51
1;Juguetes;924;Electronico;2013;6;27953;-14790;13163;0.47
1;Juguetes;924;Electronico;2013;9;158805;-94364;64441;0.41
1;Juguetes;924;Electronico;2013;12;715721;-358369;357352;0.5
1;Juguetes;925;Juegos de Mesa;2013;7;378109;-225556;152553;0.4
1;Juguetes;925;Juegos de Mesa;2013;10;532792;-295398;237394;0.45
1;Juguetes;926;Plastico;2013;7;16504;-8222;8282;0.5
1;Juguetes;926;Plastico;2013;10;12759;-6056;6703;0.53
1;Juguetes;928;Colgantes;2013;2;158514;-69105;89410;0.56
1;Juguetes;928;Colgantes;2013;5;159526;-68632;90895;0.57
1;Juguetes;928;Colgantes;2013;8;232146;-124070;108075;0.47
1;Juguetes;929;Disfraces;2013;2;22085;-12299;9786;0.44
1;Juguetes;929;Disfraces;2013;5;4200;-2235;1966;0.47
1;Juguetes;929;Disfraces;2013;8;1820;-1010;811;0.45
1;Juguetes;929;Disfraces;2013;11;4863;-2812;2051;0.42
2;Blancos;261;Mantelería;2013;4;33;-8;25;0.76
2;Blancos;262;Edredones Tela Importada;2013;8;0;0;0;0.0
2;Blancos;263;Edredones 100 % Importados;2013;12;446;0;446;1.0
2;Blancos;776;EDREDONES Y DUVETS;2013;2;521455;-303488;217967;0.42
2;Blancos;776;EDREDONES Y DUVETS;2013;9;641371;-378817;262554;0.41
2;Blancos;776;EDREDONES Y DUVETS;2013;12;2649979;-1725603;924376;0.35
2;Blancos;777;ROPA DE CAMA;2013;3;1853215;-975796;877420;0.47
2;Blancos;777;ROPA DE CAMA;2013;6;1666075;-872630;793446;0.48
2;Blancos;777;ROPA DE CAMA;2013;9;1559052;-796805;762248;0.49
2;Blancos;777;ROPA DE CAMA;2013;12;4270256;-2444447;1825809;0.43
2;Blancos;778;ALMOHADAS Y COLCHONES;2013;1;652008;-342884;309125;0.47
2;Blancos;778;ALMOHADAS Y COLCHONES;2013;4;649784;-353048;296736;0.46
2;Blancos;778;ALMOHADAS Y COLCHONES;2013;7;956854;-521134;435720;0.46
2;Blancos;778;ALMOHADAS Y COLCHONES;2013;10;716588;-383467;333121;0.46
3;Electrodomésticos;600;ESTUFAS ELÉCTRICAS;2013;1;33486;-22165;11321;0.34
3;Electrodomésticos;600;ESTUFAS ELÉCTRICAS;2013;4;31701;-19649;12052;0.38
3;Electrodomésticos;600;ESTUFAS ELÉCTRICAS;2013;11;119538;-84098;35440;0.3
1;Juguetes;923;Musical;2013;3;32873;-15702;17171;0.52
1;Juguetes;923;Musical;2013;6;31112;-15694;15418;0.5
1;Juguetes;923;Musical;2013;9;55168;-32641;22526;0.41
1;Juguetes;924;Electronico;2013;1;14676;-7027;7649;0.52
1;Juguetes;924;Electronico;2013;4;12153;-6702;5451;0.45
1;Juguetes;924;Electronico;2013;11;98119;-50404;47715;0.49
1;Juguetes;925;Juegos de Mesa;2013;2;216374;-118742;97632;0.45
1;Juguetes;925;Juegos de Mesa;2013;5;255076;-142236;112839;0.44
1;Juguetes;925;Juegos de Mesa;2013;8;427617;-262597;165019;0.39
1;Juguetes;926;Plastico;2013;2;13754;-6552;7201;0.52
1;Juguetes;926;Plastico;2013;5;11271;-5245;6026;0.53
1;Juguetes;926;Plastico;2013;12;56016;-26080;29936;0.53
1;Juguetes;928;Colgantes;2013;7;253064;-139511;113553;0.45
1;Juguetes;928;Colgantes;2013;10;224250;-96795;127456;0.57
1;Juguetes;929;Disfraces;2013;3;3941;-2202;1738;0.44
1;Juguetes;929;Disfraces;2013;10;8195;-4624;3571;0.44
1;Juguetes;931;Bebés;2013;1;2455;-615;1840;0.75
1;Juguetes;931;Bebés;2013;4;170;-41;129;0.76
1;Juguetes;931;Bebés;2013;7;40;-28;12;0.31
2;Blancos;267;Sabanas y Vuelos;2013;10;36;-107;-71;-2.0
2;Blancos;776;EDREDONES Y DUVETS;2013;1;638003;-355748;282256;0.44
2;Blancos;776;EDREDONES Y DUVETS;2013;4;482033;-278407;203626;0.42
2;Blancos;776;EDREDONES Y DUVETS;2013;7;1010038;-666695;343342;0.34
2;Blancos;776;EDREDONES Y DUVETS;2013;10;558965;-315912;243052;0.43
2;Blancos;777;ROPA DE CAMA;2013;1;1228656;-599772;628884;0.51
2;Blancos;777;ROPA DE CAMA;2013;4;1440094;-811376;628718;0.44
2;Blancos;777;ROPA DE CAMA;2013;11;3159947;-1780041;1379906;0.44
2;Blancos;778;ALMOHADAS Y COLCHONES;2013;2;629501;-351781;277720;0.44
2;Blancos;778;ALMOHADAS Y COLCHONES;2013;9;817279;-456853;360426;0.44
2;Blancos;778;ALMOHADAS Y COLCHONES;2013;12;2084488;-1301596;782893;0.38
3;Electrodomésticos;315;Café y Té;2013;7;89;-174;-85;-0.95
3;Electrodomésticos;600;ESTUFAS ELÉCTRICAS;2013;6;56895;-36034;20861;0.37
3;Electrodomésticos;600;ESTUFAS ELÉCTRICAS;2013;9;61325;-38322;23003;0.38
3;Electrodomésticos;600;ESTUFAS ELÉCTRICAS;2013;12;169200;-111577;57623;0.34
1;Juguetes;923;Musical;2013;2;32519;-15862;16657;0.51
1;Juguetes;923;Musical;2013;5;25037;-12932;12105;0.48
1;Juguetes;923;Musical;2013;12;418411;-204917;213494;0.51
1;Juguetes;924;Electronico;2013;7;28490;-15043;13447;0.47
1;Juguetes;924;Electronico;2013;10;155444;-85772;69671;0.45
1;Juguetes;925;Juegos de Mesa;2013;1;258977;-142465;116512;0.45
1;Juguetes;925;Juegos de Mesa;2013;4;295860;-168967;126892;0.43
1;Juguetes;925;Juegos de Mesa;2013;11;725221;-426321;298900;0.41
1;Juguetes;926;Plastico;2013;1;15519;-7097;8422;0.54
1;Juguetes;926;Plastico;2013;4;10276;-4867;5408;0.53
1;Juguetes;926;Plastico;2013;8;9382;-4977;4405;0.47
1;Juguetes;926;Plastico;2013;11;12554;-6403;6151;0.49
1;Juguetes;928;Colgantes;2013;3;196161;-84572;111589;0.57
1;Juguetes;928;Colgantes;2013;6;270769;-120035;150734;0.56
1;Juguetes;928;Colgantes;2013;9;272036;-126424;145612;0.54
1;Juguetes;928;Colgantes;2013;12;597767;-277020;320747;0.54
1;Juguetes;929;Disfraces;2013;6;3112;-1820;1292;0.42
1;Juguetes;929;Disfraces;2013;9;2491;-1344;1147;0.46
1;Juguetes;929;Disfraces;2013;12;6959;-3755;3204;0.46
1;Juguetes;931;Bebés;2013;2;1996;-534;1462;0.73
2;Blancos;776;EDREDONES Y DUVETS;2013;3;665727;-381527;284200;0.43
2;Blancos;776;EDREDONES Y DUVETS;2013;6;671565;-392455;279110;0.42
2;Blancos;777;ROPA DE CAMA;2013;7;1819284;-1023610;795673;0.44
2;Blancos;777;ROPA DE CAMA;2013;10;1576189;-804774;771415;0.49
2;Blancos;778;ALMOHADAS Y COLCHONES;2013;5;680647;-388480;292167;0.43
2;Blancos;778;ALMOHADAS Y COLCHONES;2013;8;887743;-506983;380760;0.43
2;Blancos;778;ALMOHADAS Y COLCHONES;2013;11;1662859;-1094947;567912;0.34
3;Electrodomésticos;315;Café y Té;2013;6;-223;174;-49;0.22
3;Electrodomésticos;600;ESTUFAS ELÉCTRICAS;2013;2;38063;-25079;12983;0.34
3;Electrodomésticos;600;ESTUFAS ELÉCTRICAS;2013;5;43980;-26324;17656;0.4
3;Electrodomésticos;600;ESTUFAS ELÉCTRICAS;2013;8;44897;-27063;17834;0.4
3;Electrodomésticos;601;OLLAS;2013;3;174694;-93247;81447;0.47
3;Electrodomésticos;601;OLLAS;2013;6;148738;-75769;72969;0.49
3;Electrodomésticos;601;OLLAS;2013;10;185158;-101880;83279;0.45
3;Electrodomésticos;602;PLANCHAS PARA ROPA;2013;1;291032;-189617;101415;0.35
3;Electrodomésticos;602;PLANCHAS PARA ROPA;2013;4;302542;-196315;106226;0.35
3;Electrodomésticos;602;PLANCHAS PARA ROPA;2013;11;508875;-309009;199866;0.39
3;Electrodomésticos;604;ASPIRADORAS Y CUIDADO DE PISO;2013;3;343543;-181228;162315;0.47
3;Electrodomésticos;604;ASPIRADORAS Y CUIDADO DE PISO;2013;6;239308;-121784;117524;0.49
3;Electrodomésticos;604;ASPIRADORAS Y CUIDADO DE PISO;2013;9;264396;-137026;127370;0.48
3;Electrodomésticos;604;ASPIRADORAS Y CUIDADO DE PISO;2013;12;393217;-208412;184805;0.47
