Fecha;Número de Vendedor;Nom_Completo_Vendedor;Número de cliente;Tipo;Departamento - Clave;Departamento;Familia - Clave;Familia;Ventas Netas (Q);Costo
2016-07-01;6;;58;Real;25;;994;COBERTORES;84662.64;46608.75
2016-07-01;8;;87;Real;25;;995;HERRAMIENTAS PARA VEHÍCULOS;438236.04;252649.54
2016-07-01;3;;27;Real;25;;996;ILUMINACIÓN;55669.44;29117.42
2016-07-01;1;;67;Real;25;;997;PORTAEQUIPAJE Y CARGA;72817.27;35006.77
2016-07-01;4;;38;Real;25;;998;LIMPIEZA Y MANTENIMIENTO;1831767.74;1240512.85
2016-07-01;1;;14;Real;25;;999;PEGAMENTOS, SELLADORES Y SILICONES;48664.11;22810.34
2016-07-01;1;;68;Real;26;;545;ACEITES Y LUBRICANTES USO GENERAL;69019.73;32719.82
2016-07-01;1;;14;Real;26;;705;CANDADOS;228995.94;108927.13
2016-07-01;4;;40;Real;26;;706;FIJACIÓN;222196.36;108260.16
2016-07-01;1;;74;Real;26;;707;ACCESORIOS DE FIJACIÓN;7344.11;3270.13
2016-07-01;5;;48;Real;26;;709;ACCESORIOS PARA PUERTAS Y VENTANAS;216096.43;108446.07
2016-07-01;1;;1;Real;26;;710;SEÑALIZACIÓN;59063.87;29464.87
2016-07-01;1;;59;Real;26;;711;ACCESORIOS DE SEGURIDAD;88936.94;47986.03
2016-07-01;4;;33;Real;26;;712;RODOS;42815.36;20752.73
2016-07-01;1;;47;Real;26;;713;ORGANIZADORES;253636.7;126996.72
2016-07-01;1;;59;Real;26;;714;ZÓCALOS Y PROTECTORES;24751.02;12674.19
2016-07-01;1;;19;Real;26;;715;ACCESORIOS DE MEDICIÓN;1963.88;1213.11
2016-07-01;1;;14;Real;26;;967;LAZOS, CADENAS, CABLES Y ALAMBRES;110616.93;48247.53
2016-07-01;1;;59;Real;26;;968;CERRADURAS;386083.5;227996.32
2016-07-01;1;;68;Real;26;;983;ACCESORIOS PARA LAZOS, CADENAS, CABLES;26779.63;11268.32
2016-07-01;6;;55;Real;27;;688;DECORACIÓN DE JARDÍN;15646.55;11080.48
2016-07-01;1;;14;Real;27;;689;INSECTICIDAS, FUNGICIDAS Y TRAMPAS;87639.84;44035.79
2016-07-01;3;;23;Real;27;;700;FERTILIZANTES Y CUBRESUELOS;119329.36;74735.47
2016-07-01;1;;59;Real;27;;701;RIEGO DE JARDÍN;422130.57;188923.2
2016-07-01;1;;68;Real;27;;702;HERRAMIENTAS DE JARDÍN;226249.2;106716.57
2016-07-01;8;;77;Real;27;;703;ILUMINACIÓN EXTERIOR;115113.03;56407.62
2016-07-01;1;;68;Real;27;;704;MAQUINARIA DE JARDÍN;660540.41;445314.68
2016-07-01;4;;31;Real;27;;800;ACCESORIOS PARA JARDÍN;374384.29;227095.67
2016-07-01;2;;13;Real;28;;379;ACCESORIOS DE NATACION;4989.51;3527.16
2016-07-01;1;;47;Real;28;;559;CAMPING ACCESORIOS;245689.8;141568.1
2016-07-01;1;;34;Real;28;;587;CAMPING COCINA;5048.98;2101.79
2016-07-01;5;;48;Real;28;;588;EXPLORADOR SUPERVIVENCIA;38489.25;17044.16
2016-07-01;1;;7;Real;28;;589;EXPLORADOR SALUD Y SEGURIDAD;1158.73;482.37
2016-07-01;1;;47;Real;28;;590;ACCESORIOS DEL PESCADOR;3640.88;5979.53
2016-07-01;1;;14;Real;28;;740;CHURRAQUERAS Y ACCESORIOS;324425.34;195566.9
2016-07-01;4;;36;Real;28;;741;UTENSILIOS PARA BBQ;30784.04;16124.34
2016-07-01;1;;47;Real;28;;742;CALENTADORES DE AMBIENTE;8272.37;7172.26
2016-07-01;1;;68;Real;28;;743;PISCINAS;1893.59;447.04
2016-07-01;1;;47;Real;28;;744;INFLABLES PARA PISCINA;8763;5982.34
2016-07-01;4;;31;Real;28;;745;JUEGOS, DEPORTES Y ACCESORIOS;160923;84145.72
2016-07-01;7;;61;Real;28;;898;EQUIPO DE EJERCICIO;44892.48;23929.42
2016-07-01;8;;87;Real;28;;969;CAMPING MOBILIARIO;178142.84;108171.44
2016-07-01;1;;74;Real;28;;970;MANTENIMIENTO PARA PISCINA;2411.18;1588.6
2016-07-01;6;;56;Real;30;;304;INSTITUCIONALES;217246.39;153376.98
2016-07-01;8;;87;Real;30;;731;BASURA Y RECICLAJE;26766.54;17720.66
2016-07-01;7;;64;Real;30;;733;LIMPIEZA Y CUIDADO DEL HOGAR;662473.18;456766.19
2016-07-01;1;;74;Real;30;;734;JABONES, SUAVIZANTES Y QUITAMANCHAS;718825.34;559020.76
2016-07-01;1;;14;Real;30;;735;SELLADORES Y ABRILLANTADORES;39874.75;25600.39
2016-07-01;1;;3;Real;30;;736;DESODORANTES Y DESHUMIDIFICADORES;318123.2;214786.91
2016-07-01;1;;9;Real;30;;737;PRODUCTOS DE PAPEL PARA EL HOGAR;51162.1;36767.71
2016-07-01;8;;71;Real;30;;738;CONTROL DE PLAGAS;198457.22;154355.55
2016-07-01;1;;14;Real;58;;966;BASES SOPORTES Y ACCESORIOS;186571.32;99113.96
2016-07-01;1;;68;Real;58;;981;TELÉFONOS Y WALKIE TALKIE;315244.57;216256.98
2016-07-01;1;;47;Real;58;;982;ACCESORIOS DE COMPUTACIÓN;79394;72156.59
2016-07-01;1;;14;Real;58;;988;AUDIO Y SONIDO PARA EL HOGAR;715208.22;640142.39
2016-07-01;6;;51;Real;58;;989;TV Y VIDEO;2435695.76;2131455.74
2016-07-01;1;;68;Real;58;;990;AUDIO, SONIDO PERSONAL Y ACCESORIOS;164290.02;138584.67
2016-07-01;1;;47;Real;2247;;748;BAÑO;52967.99;30239.36
2016-07-01;8;;73;Real;2247;;749;HERRAMIENTAS Y ACCESORIOS;309437.51;164342.22
2016-07-01;1;;47;Real;2247;;975;SEGURIDAD PARA BEBÉS;98.2;51.62
2016-07-01;1;;4;Real;2247;;977;INTERCOMUNICADORES Y TIMBRES;148721.79;98019.36
2016-07-01;6;;54;Real;2247;;979;ALARMAS Y SISTEMAS DE VIDEO;226241.77;151198.39
2016-07-01;5;;43;Real;2248;;208;PERROS ADIESTRAMIENTO Y EDUCACION;59219.86;32874.1
2016-07-01;1;;74;Real;2248;;377;PERROS ENTRETENIMIENTO;31701.98;16219.12
2016-07-01;3;;28;Real;2248;;378;PERROS GROOMING E HIGIENE;69006.75;40358.3
2016-07-01;4;;33;Real;2248;;691;PERROS TRANSPORTE, CAMAS Y CASAS;104159.84;58511.37
2016-07-01;1;;1;Real;2248;;763;PERROS ALIMENTACION;304338.22;224295.76
2016-07-01;1;;2;Real;2248;;765;AVES;34286.27;19310.51
2016-07-01;8;;76;Real;2248;;767;HAMSTER, CONEJOS, REPTILES;325.88;196.43
2016-07-01;1;;68;Real;2248;;768;GATOS;44803.38;26260.43
2016-07-01;5;;48;Real;2248;;897;PERRO LIMPIEZA Y REMOCION DE OLORES;11055.14;6341.89
2016-07-01;1;;14;Real;2;;776;EDREDONES Y DUVETS;802486.07;478337.51
2016-07-01;3;;29;Real;2;;777;ROPA DE CAMA;1983676.91;1012495.7
2016-07-01;4;;36;Real;2;;778;ALMOHADAS Y COLCHONES;1287587.88;773589.35
2016-07-01;1;;68;Real;3;;601;OLLAS;231568.36;134730.85
2016-07-01;1;;59;Real;3;;604;ASPIRADORAS Y CUIDADO DE PISO;420321.22;263250.42
2016-07-01;1;;47;Real;3;;605;AMBIENTE Y TEMPERATURA;545814.76;336400.17
2016-07-01;1;;74;Real;3;;607;ESPECIALIDADES/OTROS ELECTRODOMESTICOS;254384.9;159962.22
2016-07-01;1;;59;Real;3;;608;UTENSILIOS ELÉCTRICOS;6858.62;3767.44
2016-07-01;1;;47;Real;3;;793;CAFÉ Y TÉ;876475.75;574888.89
2016-07-01;1;;74;Real;3;;794;LICUADORAS;765623.99;458350.87
2016-07-01;1;;47;Real;3;;795;BATIDORAS;184172.88;105482
2016-07-01;8;;78;Real;3;;796;EXPRIMIDORES Y EXTRACTORES;166448.57;102793.41
2016-07-01;1;;74;Real;3;;797;PROCESADORES DE COMIDA;115942.41;73259.79
2016-07-01;8;;80;Real;3;;798;HORNOS Y TOSTADORES;874955.16;601905.25
2016-07-01;7;;69;Real;3;;799;PARRILLAS Y SARTENES;43243.56;25150.29
2016-07-01;1;;74;Real;4;;385;Complementos p/Mesa;53.4;17.8
2016-07-01;8;;73;Real;4;;609;VAJILLAS Y COMPLEMENTOS;1199662.19;688277.36
2016-07-01;7;;66;Real;4;;610;CUBERTERÍA Y COMPLEMENTOS;293483.18;147175.06
2016-07-01;1;;74;Real;4;;611;VIDRIO Y ACRÍLICO;543132.13;267420.4
2016-07-01;1;;2;Real;4;;612;PARA SERVIR;158371.63;86146.21
2016-07-01;8;;71;Real;4;;613;COMPLEMENTOS DE MESA;46121.09;26028.31
2016-07-01;7;;62;Real;4;;614;MANTELERÍA;414606.63;168790.79
2016-07-01;5;;48;Real;4;;668;ARTÍCULOS DE BAR;22454.44;11014.62
2016-07-01;1;;59;Real;5;;281;Repostería;133.89;59.51
2016-07-01;1;;47;Real;5;;282;Utensilios;749.87;225.44
2016-07-01;1;;47;Real;5;;287;Refractarios;53.55;30.36
2016-07-01;3;;26;Real;5;;650;UTENSILIOS PARA REPOSTERÍA;112919.1;58012.4
2016-07-01;1;;47;Real;5;;651;COMESTIBLES PARA DECORAR;660.64;196.56
2016-07-01;1;;14;Real;5;;779;UTENSILIOS PARA HORNEAR;466179.47;250916.14
2016-07-01;1;;74;Real;5;;780;UTENSILIOS PARA PREPARAR ALIMENTOS;324612.12;162275.9
2016-07-01;1;;14;Real;5;;781;UTENSILIOS PARA COCINAR;2215905.78;1202038.9
2016-07-01;3;;29;Real;5;;782;ALMACENAMIENTO / DESPENSA;585955.1;303358.67
2016-07-01;1;;47;Real;5;;783;SAL Y PIMIENTA;22459.66;21767.48
2016-07-01;3;;23;Real;5;;784;TOP DE COCINA;19319.88;11307.93
2016-07-01;1;;68;Real;5;;785;TÉ Y CAFÉ;510937.39;268959
2016-07-01;4;;38;Real;5;;787;ENSALADA;26323.47;16446.93
2016-07-01;2;;19;Real;5;;791;LIBROS DE COCINA;9275.34;5888.15
2016-07-01;8;;80;Real;5;;792;CUCHILLOS Y TIJERAS;219558.13;116864.01
2016-07-01;1;;47;Real;5;;869;UTENSILIOS PARA BAR;14475.24;9565.72
2016-07-01;5;;45;Real;8;;669;PRIMEROS AUXILIOS;12779.53;6767.56
2016-07-01;4;;36;Real;8;;772;TOALLAS, ALFOMBRAS Y CORTINAS DE BAÑO;1680787.82;829953.36
2016-07-01;2;;15;Real;8;;773;CUIDADO PERSONAL;1344832.84;787123.62
2016-07-01;1;;14;Real;8;;774;ACCESORIOS DE BAÑO;955695.23;446965.92
2016-07-01;6;;55;Real;8;;819;VESTUARIO;41495.81;16336.18
2016-07-01;1;;1;Real;9;;380;BASURA Y RECICLAJE;389854.64;215890.63
2016-07-01;1;;47;Real;9;;412;Closets;1049.73;658.8
2016-07-01;1;;81;Real;9;;413;Lavandería;214.24;119.38
2016-07-01;4;;35;Real;9;;414;Contenedores;14596.18;8289.09
2016-07-01;1;;59;Real;9;;416;Papel Contact;21.38;9.46
2016-07-01;1;;59;Real;9;;642;LAVANDERÍA;434045.12;219575.85
2016-07-01;5;;44;Real;9;;643;CLOSET;621010.87;307477.66
2016-07-01;1;;74;Real;9;;644;OFICINA;11830.73;3985.5
2016-07-01;5;;44;Real;9;;645;ORGANIZACION COCINA;724906.41;402152.46
2016-07-01;2;;19;Real;9;;646;FOOD-ON-THE-GO;141843.54;87015.85
2016-07-01;7;;63;Real;9;;648;ALMACENAJE Y ORGANIZACIÓN;1023729.89;576003.88
2016-07-01;1;;68;Real;9;;649;ARTICULOS DE VIAJE;54479.5;32557.42
2016-07-01;1;;68;Real;10;;690;COMBOS DE LÁMPARAS;187109.48;94164.64
2016-07-01;7;;65;Real;10;;725;LÁMPARAS DE MESA;405588.22;206737.45
2016-07-01;8;;79;Real;10;;726;LÁMPARAS DE PIE;103690.58;54556.4
2016-07-01;1;;74;Real;10;;727;LÁMPARAS DE PARED;120615.5;59701.37
2016-07-01;3;;22;Real;10;;728;LÁMPARAS DE TECHO;1005292.87;478440.72
2016-07-01;8;;75;Real;10;;729;LÁMPARAS DE EXTERIOR;139046.26;58241.68
2016-07-01;8;;75;Real;10;;730;ACCESORIOS Y REPUESTOS PARA LÁMPARAS;23820.52;13574.63
2016-07-01;1;;73;Real;15;;769;ALFOMBRAS DE EXTERIOR;288281.58;133603.2
2016-07-01;1;;59;Real;15;;770;ALFOMBRAS DE ÁREA;889815.33;409387.36
2016-07-01;1;;74;Real;15;;771;COMPLEMENTOS DE ALFOMBRAS;14363.32;6997.93
2016-07-01;1;;14;Real;42;;107;PERSIANAS;148280.62;64694.83
2016-07-01;1;;47;Real;42;;108;GALERIAS;353290.83;113882.71
2016-07-01;1;;51;Real;42;;655;CORTINAS;890068.73;328166.41
2016-07-01;3;;28;Real;59;;617;SILLAS, BANCAS Y BANCOS DE EXTERIOR;78137.87;48812.86
2016-07-01;1;;47;Real;59;;618;MUEBLES DE EXTERIOR;410057.82;228626.6
2016-07-01;4;;40;Real;59;;619;TOLDOS, SOMBRILLAS Y LONAS;264032.6;154512.41
2016-07-01;1;;14;Real;59;;620;ACCESORIOS PARA MUEBLES DE EXTERIOR;999.95;700.19
2016-07-01;1;;74;Real;806;;307;DULCES Y SNACKS;714142.33;461346.14
2016-07-01;6;;58;Real;806;;308;IMPULSO FERRETERIA/HOGAR;287497.2;111587.58
2016-07-01;6;;51;Real;806;;309;IMPULSO JUGUETON;1378.03;965.49
2016-07-01;1;;8;Real;806;;877;BEBIDAS;148707.02;90929.62
2016-07-01;6;;52;Real;807;;693;DORMITORIO DE NIÑOS;1031284.97;533039.09
2016-07-01;1;;1;Real;807;;694;VESTUARIO DE NIÑOS;241268.53;104417.65
2016-07-01;1;;59;Real;807;;695;DECORACIÓN PARA NIÑOS;43517.05;25560.81
2016-07-01;1;;74;Real;807;;696;CAMPING;16328.36;6669.22
2016-07-01;1;;14;Real;807;;697;MESA;55381.98;23801.01
2016-07-01;6;;55;Real;807;;698;ORGANIZACIÓN Y ALMACENAMIENTO;215367.31;117081.19
2016-07-01;1;;74;Real;807;;699;ESCOLAR;121032.57;56929.24
2016-07-01;7;;64;Real;807;;815;JUGUETES INFANTILES;52713.33;66439.22
2016-07-01;8;;82;Real;807;;816;BAÑO INFANTIL;137592.44;83236.45
2016-07-01;1;;3;Real;807;;817;MUEBLES DE NIÑO;170840.67;105674.81
2016-07-01;1;;74;Real;807;;818;ARTICULOS DE VERANO PARA NIÑOS;6055.73;2597.15
2016-07-01;8;;86;Real;807;;825;ARTICULOS DE INVIERNO PARA NIÑOS;75283.14;31400.36
2016-07-01;8;;85;Real;807;;886;Vestuario y Textil;30448.02;15250.16
2016-07-01;8;;80;Real;2249;;621;SILLONES, SILLAS Y BANCOS;590715.27;300462.9
2016-07-01;1;;59;Real;2249;;622;MUEBLES DE SALA Y COMEDOR;652990.64;347778.01
2016-07-01;7;;65;Real;2249;;625;MUEBLES DE OFICINA;195063.58;114933.71
2016-07-01;1;;59;Real;2249;;626;ACCESORIOS DE DECORACIÓN;67019.62;28211.19
2016-07-01;1;;78;Real;2250;;656;FLORES Y PLANTAS;327140.09;188982.66
2016-07-01;1;;74;Real;2250;;657;DECORACION HOGAR;625303.97;363643.69
2016-07-01;3;;30;Real;2250;;658;FIGURAS Y ESCULTURAS;114765.55;65100.15
2016-07-01;1;;74;Real;2250;;659;DECORACIÓN DE COCINA Y MESA;30865.19;16968
2016-07-01;1;;14;Real;2250;;660;BASES PARA ARREGLOS;185302.85;101090.19
2016-07-01;1;;2;Real;2250;;661;MINIATURAS DECORATIVAS;8163.87;4570.6
2016-07-01;1;;74;Real;2250;;662;CHIMENEAS, FUENTES Y FAROLES;96683.68;57505.6
2016-07-01;1;;59;Real;2250;;664;ALBUMS Y MARCOS;296513.61;169128
2016-07-01;1;;78;Real;2250;;665;REGALOS OCASIONES ESPECIALES;68731.35;41415.78
2016-07-01;1;;59;Real;2250;;666;REGALOS PARA HOMBRE;171805.8;98541.07
2016-07-01;1;;59;Real;1;;333;Peluches;72377.94;37965.2
2016-07-01;1;;9;Real;1;;900;Barbie;294450.34;184907.12
2016-07-01;1;;74;Real;1;;901;Belleza Niñas;49806.47;20351.55
2016-07-01;1;;47;Real;1;;903;Muñecas;374885.01;198957.57
2016-07-01;1;;35;Real;1;;904;Lanzadores;133006.36;77187.35
2016-07-01;3;;26;Real;1;;905;Deportes;226054.92;133054.79
2016-07-01;8;;87;Real;1;;906;Figuras de Acción;688331.98;400919.47
2016-07-01;1;;68;Real;1;;907;Hobbies;13052.35;8268.05
2016-07-01;1;;14;Real;1;;908;Educativo;44009.43;24698.85
2016-07-01;1;;59;Real;1;;909;Pistas;112566.11;62272.78
2016-07-01;4;;31;Real;1;;910;Vehículos RC;77330.61;32085.61
2016-07-01;6;;57;Real;1;;911;Vehículos Mécanicos;345319.26;200368.69
2016-07-01;1;;8;Real;1;;912;Video Juegos;658368.19;561072.9
2016-07-01;1;;59;Real;1;;913;Playa;2324.43;833.03
2016-07-01;1;;14;Real;1;;914;Montable;175471.09;96378.92
2016-07-01;1;;74;Real;1;;916;Juguetes de Exterior;102073.75;43734.13
2016-07-01;1;;47;Real;1;;918;Pre-Escolar;880652.77;482769.84
2016-07-01;3;;26;Real;1;;919;Bloques;704672.69;399708.96
2016-07-01;1;;58;Real;1;;920;Arte;481760.8;256362.72
2016-07-01;1;;2;Real;1;;921;Libros;1327.44;1036.99
2016-07-01;3;;22;Real;1;;923;Musical;15970.07;7766.03
2016-07-01;1;;47;Real;1;;924;Electronico;34886.25;19486.48
2016-07-01;5;;49;Real;1;;925;Juegos de Mesa;361751.26;188885.25
2016-07-01;4;;38;Real;1;;926;Plastico;12570.99;6533.81
2016-07-01;1;;8;Real;1;;928;Colgantes;171214.34;78639.69
2016-07-01;1;;68;Real;1;;929;Disfraces;19340.27;10226.74
2016-07-01;1;;2;Real;1;;931;Bebés;7324.61;2963.83
2016-07-01;1;;47;Real;7;;628;FLORES, RAMAS Y FOLLAJES DECORADOS;24.09;24.23
2016-07-01;2;;15;Real;7;;629;NACIMIENTOS Y VILLAS;10.71;10.34
2016-07-01;1;;68;Real;7;;630;DECORACIÓN ÁRBOL;1597.52;510.44
2016-07-01;1;;74;Real;7;;631;DECORACION INTERIOR;1206.45;741
2016-07-01;3;;30;Real;7;;634;MUÑECOS;66.96;63.87
2016-07-01;1;;29;Real;7;;828;REPOSTERIA NAVIDEÑA;431.19;273.15
2016-07-01;1;;59;Real;7;;829;BAÑO Y ACCESORIOS;44.65;25.65
2016-07-01;2;;13;Real;7;;896;CORTINAS Y BLANCOS NAVIDEÑOS;310.24;0
2016-07-01;1;;59;Real;12;;814;LIBROS, AGENDAS Y CALENDARIOS;899;501.69
2016-07-01;1;;59;Real;12;;820;UTILES ESCOLARES;6857.13;5116.62
2016-07-01;2;;20;Real;12;;824;MOCHILAS Y BOLSOS ESCOLARES;2562.23;2080.13
2016-07-01;2;;17;Real;2251;;674;MUEBLES Y ORGANIZACIÓN;50.89;117.04
2016-07-01;1;;47;Real;2251;;675;DECORACION;18500.52;14908.67
2016-07-01;1;;6;Real;2251;;676;COMESTIBLES;24.54;47.84
2016-07-01;1;;59;Real;2251;;679;BAÑO;53.56;37.13
2016-07-01;3;;28;Real;2251;;680;ENTRETENIMIENTO;1014.2;626.4
2016-07-01;1;;68;Real;11;;837;EDUCACION;6444.63;3783.88
2016-07-01;1;;74;Real;11;;839;CARGADORES;23490.31;13536.64
2016-07-01;1;;47;Real;11;;840;COLCHONES Y COJINES;51842.83;29357.06
2016-07-01;1;;24;Real;11;;842;DECORACION DORMITORIO;14749.48;10261.41
2016-07-01;1;;68;Real;11;;843;ORGANIZACIÓN;5911.3;4452.12
2016-07-01;4;;37;Real;11;;844;PAÑALES Y ACCESORIOS;97093.51;69990.12
2016-07-01;2;;13;Real;11;;848;CUIDADO PERSONAL  (PIEL Y BUCAL);64278.37;43211.74
2016-07-01;1;;14;Real;11;;849;PACIFICADORES;17511.79;10252.65
2016-07-01;1;;59;Real;11;;850;ENTRENADORES;13663.73;7186.1
2016-07-01;1;;59;Real;11;;854;BAÑERAS;26545.65;15124.71
2016-07-01;3;;21;Real;11;;855;SEGURIDAD PARA BANO Y ACCESORIOS PARA B;2793.54;1722.57
2016-07-01;1;;47;Real;11;;858;EMBARAZO;20480.89;11816.08
2016-07-01;1;;14;Real;11;;859;CUIDADO DE LA MADRE;10938.84;8951.05
2016-07-01;1;;59;Real;11;;863;PUERTAS PROTECTORAS;12635.47;6348.54
2016-07-01;2;;17;Real;11;;864;ACCESORIOS DE SEGURIDAD;29295.98;14630.59
2016-07-01;1;;5;Real;11;;865;FRAZADAS Y MANTAS;30895.72;16146.4
2016-07-01;1;;59;Real;11;;868;LIMPIEZA BEBES;15505.17;10972.47
2016-07-01;2;;13;Real;11;;933;SILLAS DE CARRO;64396.59;37090.38
2016-07-01;1;;5;Real;11;;935;ACCESORIOS MEDICOS Y CUIDADO DEL BEBE;28480.5;14650.22
2016-07-01;1;;6;Real;11;;936;ACTIVIDADES;278097.22;162373.09
2016-07-01;1;;74;Real;11;;937;JUGUETES;147766.74;90731.08
2016-07-01;5;;43;Real;11;;938;TOALLAS;14393.06;6928.96
2016-07-01;2;;16;Real;11;;940;ACCESORIOS PARA ALIMENTACION;132533.13;71535.11
2016-07-01;2;;15;Real;11;;941;PRODUCTOS PARA EL AMBIENTE;267.85;195.47
2016-07-01;2;;12;Real;11;;943;BLANCOS;47373.85;25280.86
2016-07-01;3;;24;Real;11;;944;RECUERDOS;2634.55;1877.07
2016-07-01;2;;15;Real;11;;945;ROPA;219360.18;119668.96
2016-07-01;4;;37;Real;50;;500;Depositos;125302.75;101389.34
2016-07-01;5;;45;Real;50;;524;Madera;91849.75;75756.32
2016-07-01;1;;14;Real;50;;526;Pisos;287452.34;-5145859.77
2016-07-01;1;;74;Real;50;;527;Puertas;71312.01;56474.97
2016-07-01;1;;84;Real;50;;528;Ventanas;18470.11;12565.77
2016-07-01;1;;59;Real;50;;529;Techos;737913.11;665618.89
2016-07-01;1;;74;Real;50;;530;Tabicación;85132.81;71014.97
2016-07-01;1;;68;Real;50;;549;Cielo Suspendido;27351.2;24547.55
2016-08-01;6;;54;Real;21;;328;TRATAMIENTO DE CONCRETO;34968.94;24593.04
2016-08-01;5;;46;Real;21;;329;PINTURAS DE PIZARRAS;16900.01;12683.9
2016-08-01;4;;39;Real;21;;330;PINTURAS DE TECHOS Y PISOS;252.59;313.22
2016-08-01;8;;73;Real;21;;374;PREPARADORES PARA MADERA;41890.28;28349.04
2016-08-01;4;;32;Real;21;;376;TINTES PARA MADERA;17993.29;12817.23
2016-08-01;3;;30;Real;21;;752;SELLADORES;243896.23;160121.98
2016-08-01;8;;80;Real;21;;753;SOLVENTES;100537.64;80454.23
2016-08-01;6;;57;Real;21;;754;IMPERMEABILIZACIÓN;356841.45;250263.9
2016-08-01;2;;13;Real;21;;755;PINTURAS ARQUITECTÓNICAS;1574233.11;1057625.04
2016-08-01;1;;74;Real;21;;756;PINTURAS INDUSTRIALES, PROTECTORAS Y MA;275406.14;194809.69
2016-08-01;1;;59;Real;21;;757;ACABADOS PARA MADERA;80461.91;56731.7
2016-08-01;5;;46;Real;21;;758;PINTURA EN SPRAY;190769.84;102661.82
2016-08-01;1;;59;Real;21;;759;PREPARADORES DE SUPERFICIE ARQUITECTÓNI;109972.45;73922.11
2016-08-01;2;;19;Real;21;;760;DECORACIÓN;8601.96;7243.92
2016-08-01;2;;19;Real;21;;762;HERRAMIENTAS Y ACCESORIOS PARA PINTAR;331113.49;196789.25
2016-08-01;1;;7;Real;22;;21;Cable/Alambre/Extensiones;14.73;0
2016-08-01;2;;17;Real;22;;303;PLACAS Y MECANISMOS ELECTRICOS;185022.8;108244.32
2016-08-01;8;;71;Real;22;;949;LINTERNAS;240487.23;151554.11
2016-08-01;1;;24;Real;22;;950;BATERIAS Y CARGADORES;278250.37;144497.57
2016-08-01;5;;46;Real;22;;951;ILUMINACIÓN;2000655.64;1110153.04
2016-08-01;2;;13;Real;22;;952;LAMPARAS;168957.27;94674.39
2016-08-01;1;;78;Real;22;;953;EXTENSIONES Y PROTECTORES DE CORRIENTE;391857.92;214299.77
2016-08-01;6;;54;Real;22;;954;CABLES/ALAMBRES;127193.45;79111.04
2016-08-01;2;;19;Real;22;;955;ACCESORIOS PARA CABLES/ALAMBRES;89150;40694.53
2016-08-01;8;;72;Real;22;;956;ESPIGAS, TOMAS DE PENDULO Y COVERTIDORE;47053.97;22306.85
2016-08-01;4;;31;Real;22;;957;TIMERS Y CONTROLES INTELIGENTES;14507.5;9498.69
2016-08-01;4;;32;Real;22;;958;FLIPONES Y CAJAS DE DISTRIBUCIÓN;40390.78;30625.44
2016-08-01;1;;74;Real;22;;959;CAJAS ELÉCTRICAS, TUBERÍAS Y ACCESORIOS;27209.71;13829.65
2016-08-01;2;;19;Real;22;;960;HERRAMIENTAS Y ACCESORIOS PARA TRABAJO;205150.03;108708.63
2016-08-01;8;;82;Real;23;;11;Herramientas Eléctricas;6750.71;3698.1
2016-08-01;7;;62;Real;23;;13;Herramienta p/Pintor;758.92;361.28
2016-08-01;3;;27;Real;23;;305;ACCESORIOS PARA HERRAMIENTAS NEUMATICAS;17547.34;9581.1
2016-08-01;1;;59;Real;23;;686;HERRAMIENTAS NEUMÁTICAS;28833.42;15791.02
2016-08-01;8;;81;Real;23;;687;HERRAMIENTAS PARA SOLDAR;130810.09;82670.24
2016-08-01;1;;68;Real;23;;716;HERRAMIENTA ELÉCTRICA;1722621.48;1266101.02
2016-08-01;5;;48;Real;23;;717;ACCESORIOS PARA HERRAMIENTAS ELÉCTRICAS;550635.87;290510.97
2016-08-01;1;;74;Real;23;;718;HERRAMIENTAS ESTACIONARIAS;109280.37;74291.99
2016-08-01;6;;53;Real;23;;719;HERRAMIENTA MANUAL PARA CONSTRUCCIÓN;86733.82;48352.96
2016-08-01;8;;84;Real;23;;720;HERRAMIENTA MANUAL PARA CORTAR;160775.59;82764.5
2016-08-01;8;;77;Real;23;;721;HERRAMIENTA MANUAL DE USO GENERAL;849809.53;477433.34
2016-08-01;1;;14;Real;23;;722;HERRAMIENTA MANUAL PARA MEDIR Y MARCAR;92586.32;53807.36
2016-08-01;1;;47;Real;23;;724;CAJAS DE HERRAMIENTAS Y ORGANIZADORES;191165.97;123258.94
2016-08-01;7;;63;Real;23;;961;GENERADORES DE ENERGÍA;49689.01;35254.59
2016-08-01;1;;56;Real;24;;962;GRIFERÍA;657683.39;388861.31
2016-08-01;1;;5;Real;24;;963;EMPAQUES;7799.38;3346.61
2016-08-01;8;;76;Real;24;;964;TUBERÍA, CONEXIONES Y DRENAJE;474923.44;256456.84
2016-08-01;8;;76;Real;24;;971;CALENTADORES DE AGUA;906758.58;601788.33
2016-08-01;1;;59;Real;24;;972;HERRAMIENTAS DE PLOMERÍA;34841.92;16751.46
2016-08-01;1;;59;Real;24;;973;LLAVES;199915.42;109399.41
2016-08-01;7;;65;Real;24;;974;DESAGÜE Y ACCESORIOS;192369.06;103591.41
2016-08-01;6;;55;Real;24;;980;BOMBAS DE AGUA;150023.52;93330.99
2016-08-01;5;;41;Real;24;;984;FILTROS;91613.45;51691.48
2016-08-01;1;;59;Real;24;;985;LAVATRASTOS;116908.2;73912.61
2016-08-01;7;;67;Real;24;;986;SECADORES Y EXTRACTORES DE BAÑO;17535.08;8860.08
2016-08-01;8;;86;Real;24;;987;MUEBLES Y ESPEJOS;55287.06;35123.39
